#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCCHILDHOODEDUCATION0;You feel like you're constantly under intense pressure. You can never seem to think straight, and you never seem to be good enough at anything you do.;;;;;;;;;;;;;x
EVTOPTACHILDHOODEDUCATION0;Somebody help!;;;;;;;;;;;;;x
EVTDESCCHILDHOODEDUCATION1;Of late, your [GetFromRelation] [From.GetFirstName] seems to be growing increasingly anxious, especially around you, terrified that anything [From.GetSheHe] does is wrong.;;;;;;;;;;;;;x
EVTOPTACHILDHOODEDUCATION1;Maybe I was too hard on [From.GetHerHim]?;;;;;;;;;;;;;x
EVTDESCCHILDHOODEDUCATION10;There's nothing you like more than fresh experiences. You love to explore and experiment, and you drive your teachers mad by listening eagerly to lessons, then wandering off bored during review.;;;;;;;;;;;;;x
EVTOPTACHILDHOODEDUCATION10;The world is so big!;;;;;;;;;;;;;x
EVTOPTBCHILDHOODEDUCATION10;Hey, want to see this cool new bug I caught?;;;;;;;;;;;;;x
EVTTOOLTIPCHILDHOODEDUCATION11;reacts to your newfound curiosity.;;;;;;;;;;;;;x
EVTDESCCHILDHOODEDUCATION11;You [GetFromRelation], [From.GetFirstName] is an inquisitive young [From.GetGirlBoy]. Just this morning, [From.GetSheHe] showed you some strange insect [From.GetSheHe] found while crawling around the ventilation system.;;;;;;;;;;;;;x
EVTOPTACHILDHOODEDUCATION11;Encourage [From.GetFirstName]'s curiosity.;;;;;;;;;;;;;x
EVTOPTBCHILDHOODEDUCATION11;Warn [From.GetHerHim] about unexpected dangers.;;;;;;;;;;;;;x
EVTOPTCCHILDHOODEDUCATION11;Scold [From.GetFirstName] for going off on [From.GetHerHis] own.;;;;;;;;;;;;;x
EVTDESCCHILDHOODEDUCATION12;Your [GetFromRelation] grinned when you showed [From.GetHerHim] the fruits of your explorations, and even helped you trace the bug back to its hive in the air vents!;;;;;;;;;;;;;x
EVTOPTACHILDHOODEDUCATION12;I wonder what else there is to find?;;;;;;;;;;;;;x
EVTDESCCHILDHOODEDUCATION13;When you told your [GetFromRelation] about the bug you found while exploring the air vents, [From.GetHerHis] face turned pale, and [From.GetSheHe] took you aside and explained to you how dangerous it is to go crawling out of sight like that.;;;;;;;;;;;;;x
EVTOPTACHILDHOODEDUCATION13;Curiosity killed the cat...;;;;;;;;;;;;;x
EVTDESCCHILDHOODEDUCATION14;Your [GetFromRelation]'s face turned pale when you told [From.GetHerHim] about how you'd been exploring the air vents. [From.GetSheHeCap] knelt down next to you, and told you how worried [From.GetSheHe] would be if anything happened to you.;;;;;;;;;;;;;x
EVTOPTACHILDHOODEDUCATION14;I'm sorry, it won't happen again, I promise!;;;;;;;;;;;;;x
EVTDESCCHILDHOODEDUCATION15;Your [GetFromRelation] just doesn't appreciate the finer things in life. [From.GetSheHeCap] keeps saying that exploring the air vents or running off out of sight is dangerous, but what does [From.GetSheHe] know?;;;;;;;;;;;;;x
